filename,material,img_id,source,x,y,std,mean,bottom_mean,is_trash,cluster
7-E2-30degree__07_x1536_y2560.png,7-E2-30degree,07,7-E2-30degree__07,1536,2560,53.0,101.23,153.92,False,
7-E2-30degree__07_x1536_y512.png,7-E2-30degree,07,7-E2-30degree__07,1536,512,61.45,134.1,187.13,False,
7-E2-30degree__07_x1536_y768.png,7-E2-30degree,07,7-E2-30degree__07,1536,768,44.25,158.1,157.36,False,
7-E2-30degree__07_x1792_y0.png,7-E2-30degree,07,7-E2-30degree__07,1792,0,50.13,42.24,54.44,False,
7-E2-30degree__07_x1792_y1024.png,7-E2-30degree,07,7-E2-30degree__07,1792,1024,55.51,70.56,81.71,False,
7-E2-30degree__07_x1792_y1280.png,7-E2-30degree,07,7-E2-30degree__07,1792,1280,62.99,96.77,167.92,False,
7-E2-30degree__07_x1792_y1536.png,7-E2-30degree,07,7-E2-30degree__07,1792,1536,20.55,89.07,82.37,False,
7-E2-30degree__07_x1792_y1792.png,7-E2-30degree,07,7-E2-30degree__07,1792,1792,17.9,87.66,93.41,False,
7-E2-30degree__07_x1792_y2048.png,7-E2-30degree,07,7-E2-30degree__07,1792,2048,20.26,82.75,67.77,False,
7-E2-30degree__07_x1792_y2304.png,7-E2-30degree,07,7-E2-30degree__07,1792,2304,24.47,14.62,0.55,False,
7-E2-30degree__07_x1792_y256.png,7-E2-30degree,07,7-E2-30degree__07,1792,256,56.52,90.37,114.0,False,
7-E2-30degree__07_x1792_y2560.png,7-E2-30degree,07,7-E2-30degree__07,1792,2560,58.55,99.38,146.54,False,
7-E2-30degree__07_x1792_y512.png,7-E2-30degree,07,7-E2-30degree__07,1792,512,46.5,152.05,145.31,False,
7-E2-30degree__07_x1792_y768.png,7-E2-30degree,07,7-E2-30degree__07,1792,768,50.71,110.99,66.76,False,
7-E2-30degree__07_x2048_y0.png,7-E2-30degree,07,7-E2-30degree__07,2048,0,41.39,43.58,0.08,False,
7-E2-30degree__07_x2048_y1024.png,7-E2-30degree,07,7-E2-30degree__07,2048,1024,51.06,57.13,59.82,False,
7-E2-30degree__07_x2048_y1280.png,7-E2-30degree,07,7-E2-30degree__07,2048,1280,66.11,97.25,135.43,False,
7-E2-30degree__07_x2048_y1536.png,7-E2-30degree,07,7-E2-30degree__07,2048,1536,16.33,74.42,67.08,False,
7-E2-30degree__07_x2048_y1792.png,7-E2-30degree,07,7-E2-30degree__07,2048,1792,12.34,68.82,70.79,False,
7-E2-30degree__07_x2048_y2048.png,7-E2-30degree,07,7-E2-30degree__07,2048,2048,16.83,63.56,56.11,False,
7-E2-30degree__07_x2048_y2304.png,7-E2-30degree,07,7-E2-30degree__07,2048,2304,32.4,15.81,52.5,False,
7-E2-30degree__07_x2048_y256.png,7-E2-30degree,07,7-E2-30degree__07,2048,256,66.96,75.07,99.96,False,
7-E2-30degree__07_x2048_y2560.png,7-E2-30degree,07,7-E2-30degree__07,2048,2560,54.47,83.49,95.33,False,
7-E2-30degree__07_x2048_y512.png,7-E2-30degree,07,7-E2-30degree__07,2048,512,53.27,143.13,155.88,False,
7-E2-30degree__07_x2048_y768.png,7-E2-30degree,07,7-E2-30degree__07,2048,768,43.03,87.6,39.72,False,
7-E2-30degree__07_x2304_y0.png,7-E2-30degree,07,7-E2-30degree__07,2304,0,37.21,26.94,2.41,False,
7-E2-30degree__07_x2304_y1024.png,7-E2-30degree,07,7-E2-30degree__07,2304,1024,57.2,110.67,111.26,False,
7-E2-30degree__07_x2304_y1280.png,7-E2-30degree,07,7-E2-30degree__07,2304,1280,56.95,143.26,141.04,False,
7-E2-30degree__07_x2304_y1536.png,7-E2-30degree,07,7-E2-30degree__07,2304,1536,19.01,110.39,105.32,False,
7-E2-30degree__07_x2304_y1792.png,7-E2-30degree,07,7-E2-30degree__07,2304,1792,17.43,105.46,104.96,False,
7-E2-30degree__07_x2304_y2048.png,7-E2-30degree,07,7-E2-30degree__07,2304,2048,21.45,83.3,59.34,False,
7-E2-30degree__07_x2304_y2304.png,7-E2-30degree,07,7-E2-30degree__07,2304,2304,32.54,16.42,42.48,False,
7-E2-30degree__07_x2304_y256.png,7-E2-30degree,07,7-E2-30degree__07,2304,256,53.58,65.69,78.51,False,
7-E2-30degree__07_x2304_y2560.png,7-E2-30degree,07,7-E2-30degree__07,2304,2560,59.67,99.87,101.51,False,
7-E2-30degree__07_x2304_y512.png,7-E2-30degree,07,7-E2-30degree__07,2304,512,57.04,130.82,156.36,False,
7-E2-30degree__07_x2304_y768.png,7-E2-30degree,07,7-E2-30degree__07,2304,768,49.28,130.38,114.68,False,
7-E2-30degree__07_x2560_y0.png,7-E2-30degree,07,7-E2-30degree__07,2560,0,51.32,89.33,25.88,False,
7-E2-30degree__07_x2560_y1024.png,7-E2-30degree,07,7-E2-30degree__07,2560,1024,75.4,156.27,160.81,False,
7-E2-30degree__07_x2560_y1280.png,7-E2-30degree,07,7-E2-30degree__07,2560,1280,64.22,156.34,147.7,False,
7-E2-30degree__07_x2560_y1536.png,7-E2-30degree,07,7-E2-30degree__07,2560,1536,74.94,126.26,114.97,False,
7-E2-30degree__07_x2560_y1792.png,7-E2-30degree,07,7-E2-30degree__07,2560,1792,66.65,101.65,88.1,False,
7-E2-30degree__07_x2560_y2048.png,7-E2-30degree,07,7-E2-30degree__07,2560,2048,48.95,57.05,25.59,False,
7-E2-30degree__07_x2560_y2304.png,7-E2-30degree,07,7-E2-30degree__07,2560,2304,71.86,60.69,126.71,False,
7-E2-30degree__07_x2560_y256.png,7-E2-30degree,07,7-E2-30degree__07,2560,256,62.78,57.94,92.68,False,
7-E2-30degree__07_x2560_y2560.png,7-E2-30degree,07,7-E2-30degree__07,2560,2560,59.83,94.28,66.14,False,
7-E2-30degree__07_x2560_y512.png,7-E2-30degree,07,7-E2-30degree__07,2560,512,58.79,99.85,87.14,False,
7-E2-30degree__07_x2560_y768.png,7-E2-30degree,07,7-E2-30degree__07,2560,768,75.27,108.51,122.92,False,
7-E2-30degree__07_x256_y0.png,7-E2-30degree,07,7-E2-30degree__07,256,0,53.79,86.96,51.1,False,
7-E2-30degree__07_x256_y1024.png,7-E2-30degree,07,7-E2-30degree__07,256,1024,47.67,56.86,53.42,False,
7-E2-30degree__07_x256_y1280.png,7-E2-30degree,07,7-E2-30degree__07,256,1280,52.48,62.23,77.59,False,
7-E2-30degree__07_x256_y1536.png,7-E2-30degree,07,7-E2-30degree__07,256,1536,52.7,70.8,76.94,False,
7-E2-30degree__07_x256_y1792.png,7-E2-30degree,07,7-E2-30degree__07,256,1792,57.22,97.11,118.68,False,
7-E2-30degree__07_x256_y2048.png,7-E2-30degree,07,7-E2-30degree__07,256,2048,54.63,83.91,86.98,False,
7-E2-30degree__07_x256_y2304.png,7-E2-30degree,07,7-E2-30degree__07,256,2304,58.92,80.9,89.59,False,
7-E2-30degree__07_x256_y256.png,7-E2-30degree,07,7-E2-30degree__07,256,256,57.15,83.46,117.6,False,
7-E2-30degree__07_x256_y2560.png,7-E2-30degree,07,7-E2-30degree__07,256,2560,60.59,78.11,72.07,False,
7-E2-30degree__07_x256_y512.png,7-E2-30degree,07,7-E2-30degree__07,256,512,54.42,90.05,79.97,False,
7-E2-30degree__07_x256_y768.png,7-E2-30degree,07,7-E2-30degree__07,256,768,54.58,67.77,45.8,False,
7-E2-30degree__07_x2816_y0.png,7-E2-30degree,07,7-E2-30degree__07,2816,0,55.15,55.32,30.53,False,
7-E2-30degree__07_x2816_y1024.png,7-E2-30degree,07,7-E2-30degree__07,2816,1024,51.84,53.04,29.33,False,
7-E2-30degree__07_x2816_y1280.png,7-E2-30degree,07,7-E2-30degree__07,2816,1280,58.72,40.32,44.22,False,
7-E2-30degree__07_x2816_y1536.png,7-E2-30degree,07,7-E2-30degree__07,2816,1536,49.42,44.41,49.94,False,
7-E2-30degree__07_x2816_y1792.png,7-E2-30degree,07,7-E2-30degree__07,2816,1792,55.06,54.86,63.15,False,
7-E2-30degree__07_x2816_y2048.png,7-E2-30degree,07,7-E2-30degree__07,2816,2048,65.55,74.04,92.84,False,
7-E2-30degree__07_x2816_y2304.png,7-E2-30degree,07,7-E2-30degree__07,2816,2304,64.69,105.18,91.11,False,
7-E2-30degree__07_x2816_y256.png,7-E2-30degree,07,7-E2-30degree__07,2816,256,68.79,78.64,147.68,False,
7-E2-30degree__07_x2816_y2560.png,7-E2-30degree,07,7-E2-30degree__07,2816,2560,62.93,92.1,86.27,False,
7-E2-30degree__07_x2816_y512.png,7-E2-30degree,07,7-E2-30degree__07,2816,512,55.26,88.35,79.8,False,
7-E2-30degree__07_x2816_y768.png,7-E2-30degree,07,7-E2-30degree__07,2816,768,62.68,75.31,75.07,False,
7-E2-30degree__07_x3072_y0.png,7-E2-30degree,07,7-E2-30degree__07,3072,0,54.52,89.47,99.01,False,
7-E2-30degree__07_x3072_y1024.png,7-E2-30degree,07,7-E2-30degree__07,3072,1024,59.41,70.26,72.98,False,
7-E2-30degree__07_x3072_y1280.png,7-E2-30degree,07,7-E2-30degree__07,3072,1280,48.48,63.66,46.47,False,
7-E2-30degree__07_x3072_y1536.png,7-E2-30degree,07,7-E2-30degree__07,3072,1536,52.42,57.5,55.9,False,
7-E2-30degree__07_x3072_y1792.png,7-E2-30degree,07,7-E2-30degree__07,3072,1792,52.3,61.85,63.23,False,
7-E2-30degree__07_x3072_y2048.png,7-E2-30degree,07,7-E2-30degree__07,3072,2048,61.16,95.77,75.65,False,
7-E2-30degree__07_x3072_y2304.png,7-E2-30degree,07,7-E2-30degree__07,3072,2304,64.23,102.57,83.31,False,
7-E2-30degree__07_x3072_y256.png,7-E2-30degree,07,7-E2-30degree__07,3072,256,52.86,92.71,66.73,False,
7-E2-30degree__07_x3072_y2560.png,7-E2-30degree,07,7-E2-30degree__07,3072,2560,64.28,86.73,93.96,False,
7-E2-30degree__07_x3072_y512.png,7-E2-30degree,07,7-E2-30degree__07,3072,512,51.15,72.93,64.83,False,
7-E2-30degree__07_x3072_y768.png,7-E2-30degree,07,7-E2-30degree__07,3072,768,52.76,64.05,63.79,False,
7-E2-30degree__07_x3328_y0.png,7-E2-30degree,07,7-E2-30degree__07,3328,0,60.46,97.92,131.22,False,
7-E2-30degree__07_x3328_y1024.png,7-E2-30degree,07,7-E2-30degree__07,3328,1024,58.12,78.05,82.53,False,
7-E2-30degree__07_x3328_y1280.png,7-E2-30degree,07,7-E2-30degree__07,3328,1280,58.6,81.37,62.04,False,
7-E2-30degree__07_x3328_y1536.png,7-E2-30degree,07,7-E2-30degree__07,3328,1536,52.85,59.29,60.3,False,
7-E2-30degree__07_x3328_y1792.png,7-E2-30degree,07,7-E2-30degree__07,3328,1792,69.2,89.4,116.7,False,
7-E2-30degree__07_x3328_y2048.png,7-E2-30degree,07,7-E2-30degree__07,3328,2048,63.61,100.57,91.24,False,
7-E2-30degree__07_x3328_y2304.png,7-E2-30degree,07,7-E2-30degree__07,3328,2304,67.13,87.05,111.91,False,
7-E2-30degree__07_x3328_y256.png,7-E2-30degree,07,7-E2-30degree__07,3328,256,62.97,84.97,93.85,False,
7-E2-30degree__07_x3328_y2560.png,7-E2-30degree,07,7-E2-30degree__07,3328,2560,57.24,79.02,49.92,False,
7-E2-30degree__07_x3328_y512.png,7-E2-30degree,07,7-E2-30degree__07,3328,512,60.78,90.99,108.7,False,
7-E2-30degree__07_x3328_y768.png,7-E2-30degree,07,7-E2-30degree__07,3328,768,65.45,82.63,99.6,False,
7-E2-30degree__07_x3584_y0.png,7-E2-30degree,07,7-E2-30degree__07,3584,0,52.1,74.65,111.67,False,
7-E2-30degree__07_x3584_y1024.png,7-E2-30degree,07,7-E2-30degree__07,3584,1024,56.56,78.19,48.3,False,
7-E2-30degree__07_x3584_y1280.png,7-E2-30degree,07,7-E2-30degree__07,3584,1280,45.89,58.9,52.82,False,
7-E2-30degree__07_x3584_y1536.png,7-E2-30degree,07,7-E2-30degree__07,3584,1536,54.56,82.29,65.81,False,
7-E2-30degree__07_x3584_y1792.png,7-E2-30degree,07,7-E2-30degree__07,3584,1792,40.59,42.44,30.47,False,
7-E2-30degree__07_x3584_y2048.png,7-E2-30degree,07,7-E2-30degree__07,3584,2048,59.01,83.9,63.63,False,
7-E2-30degree__07_x3584_y2304.png,7-E2-30degree,07,7-E2-30degree__07,3584,2304,68.44,86.58,114.76,False,
7-E2-30degree__07_x3584_y256.png,7-E2-30degree,07,7-E2-30degree__07,3584,256,53.96,80.37,82.99,False,
7-E2-30degree__07_x3584_y2560.png,7-E2-30degree,07,7-E2-30degree__07,3584,2560,69.89,100.15,130.0,False,
7-E2-30degree__07_x3584_y512.png,7-E2-30degree,07,7-E2-30degree__07,3584,512,64.06,82.87,72.07,False,
7-E2-30degree__07_x3584_y768.png,7-E2-30degree,07,7-E2-30degree__07,3584,768,58.62,83.96,76.23,False,
7-E2-30degree__07_x3840_y0.png,7-E2-30degree,07,7-E2-30degree__07,3840,0,52.75,86.67,73.2,False,
7-E2-30degree__07_x3840_y1024.png,7-E2-30degree,07,7-E2-30degree__07,3840,1024,47.88,56.34,33.45,False,
7-E2-30degree__07_x3840_y1280.png,7-E2-30degree,07,7-E2-30degree__07,3840,1280,60.94,65.05,111.76,False,
7-E2-30degree__07_x3840_y1536.png,7-E2-30degree,07,7-E2-30degree__07,3840,1536,45.7,60.67,31.5,False,
7-E2-30degree__07_x3840_y1792.png,7-E2-30degree,07,7-E2-30degree__07,3840,1792,29.84,27.63,18.57,False,
7-E2-30degree__07_x3840_y2048.png,7-E2-30degree,07,7-E2-30degree__07,3840,2048,48.85,55.57,67.99,False,
7-E2-30degree__07_x3840_y2304.png,7-E2-30degree,07,7-E2-30degree__07,3840,2304,52.87,75.83,78.35,False,
7-E2-30degree__07_x3840_y256.png,7-E2-30degree,07,7-E2-30degree__07,3840,256,52.72,80.97,109.67,False,
7-E2-30degree__07_x3840_y2560.png,7-E2-30degree,07,7-E2-30degree__07,3840,2560,63.76,86.47,111.81,False,
7-E2-30degree__07_x3840_y512.png,7-E2-30degree,07,7-E2-30degree__07,3840,512,57.91,91.56,91.57,False,
7-E2-30degree__07_x3840_y768.png,7-E2-30degree,07,7-E2-30degree__07,3840,768,53.9,69.6,49.7,False,
7-E2-30degree__07_x512_y0.png,7-E2-30degree,07,7-E2-30degree__07,512,0,57.17,94.73,105.72,False,
7-E2-30degree__07_x512_y1024.png,7-E2-30degree,07,7-E2-30degree__07,512,1024,48.9,57.38,43.4,False,
7-E2-30degree__07_x512_y1280.png,7-E2-30degree,07,7-E2-30degree__07,512,1280,55.52,74.24,116.96,False,
7-E2-30degree__07_x512_y1536.png,7-E2-30degree,07,7-E2-30degree__07,512,1536,66.01,77.42,64.37,False,
7-E2-30degree__07_x512_y1792.png,7-E2-30degree,07,7-E2-30degree__07,512,1792,60.05,44.28,40.2,False,
7-E2-30degree__07_x512_y2048.png,7-E2-30degree,07,7-E2-30degree__07,512,2048,58.93,84.37,77.98,False,
7-E2-30degree__07_x512_y2304.png,7-E2-30degree,07,7-E2-30degree__07,512,2304,70.04,94.13,94.77,False,
7-E2-30degree__07_x512_y256.png,7-E2-30degree,07,7-E2-30degree__07,512,256,58.99,83.7,109.12,False,
7-E2-30degree__07_x512_y2560.png,7-E2-30degree,07,7-E2-30degree__07,512,2560,64.31,89.94,92.67,False,
7-E2-30degree__07_x512_y512.png,7-E2-30degree,07,7-E2-30degree__07,512,512,67.53,88.93,34.76,False,
7-E2-30degree__07_x512_y768.png,7-E2-30degree,07,7-E2-30degree__07,512,768,52.25,65.75,78.43,False,
7-E2-30degree__07_x768_y0.png,7-E2-30degree,07,7-E2-30degree__07,768,0,56.76,86.21,87.17,False,
7-E2-30degree__07_x768_y1024.png,7-E2-30degree,07,7-E2-30degree__07,768,1024,49.33,65.7,70.48,False,
7-E2-30degree__07_x768_y1280.png,7-E2-30degree,07,7-E2-30degree__07,768,1280,52.46,67.8,74.64,False,
7-E2-30degree__07_x768_y1536.png,7-E2-30degree,07,7-E2-30degree__07,768,1536,55.6,51.01,2.1,False,
7-E2-30degree__07_x768_y1792.png,7-E2-30degree,07,7-E2-30degree__07,768,1792,41.55,12.82,9.13,False,
7-E2-30degree__07_x768_y2048.png,7-E2-30degree,07,7-E2-30degree__07,768,2048,60.66,82.2,72.63,False,
7-E2-30degree__07_x768_y2304.png,7-E2-30degree,07,7-E2-30degree__07,768,2304,61.95,84.15,93.69,False,
7-E2-30degree__07_x768_y256.png,7-E2-30degree,07,7-E2-30degree__07,768,256,55.63,77.28,71.86,False,
7-E2-30degree__07_x768_y2560.png,7-E2-30degree,07,7-E2-30degree__07,768,2560,55.49,68.94,55.85,False,
7-E2-30degree__07_x768_y512.png,7-E2-30degree,07,7-E2-30degree__07,768,512,59.99,69.67,38.53,False,
7-E2-30degree__07_x768_y768.png,7-E2-30degree,07,7-E2-30degree__07,768,768,54.58,65.02,61.19,False,
7-E2-30degree__08_x0_y0.png,7-E2-30degree,08,7-E2-30degree__08,0,0,37.25,61.98,129.98,False,
7-E2-30degree__08_x0_y256.png,7-E2-30degree,08,7-E2-30degree__08,0,256,19.48,98.67,74.79,False,
7-E2-30degree__08_x256_y0.png,7-E2-30degree,08,7-E2-30degree__08,256,0,46.06,56.89,80.17,False,
7-E2-30degree__08_x256_y256.png,7-E2-30degree,08,7-E2-30degree__08,256,256,72.82,114.92,120.25,False,
7-E2-30degree__08_x512_y0.png,7-E2-30degree,08,7-E2-30degree__08,512,0,49.2,81.16,119.56,False,
7-E2-30degree__08_x512_y256.png,7-E2-30degree,08,7-E2-30degree__08,512,256,54.98,142.36,153.58,False,
7-E2-30degree__08_x768_y0.png,7-E2-30degree,08,7-E2-30degree__08,768,0,11.24,59.06,48.69,False,
7-E2-30degree__08_x768_y256.png,7-E2-30degree,08,7-E2-30degree__08,768,256,25.88,53.02,46.74,False,
7-E2-30degree__09_x0_y0.png,7-E2-30degree,09,7-E2-30degree__09,0,0,37.25,61.98,129.98,False,
7-E2-30degree__09_x0_y256.png,7-E2-30degree,09,7-E2-30degree__09,0,256,19.48,98.67,74.79,False,
7-E2-30degree__09_x256_y0.png,7-E2-30degree,09,7-E2-30degree__09,256,0,44.76,55.43,80.17,False,
7-E2-30degree__09_x256_y256.png,7-E2-30degree,09,7-E2-30degree__09,256,256,72.82,114.92,120.25,False,
7-E2-30degree__09_x512_y0.png,7-E2-30degree,09,7-E2-30degree__09,512,0,53.54,77.24,119.56,False,
7-E2-30degree__09_x512_y256.png,7-E2-30degree,09,7-E2-30degree__09,512,256,54.98,142.36,153.58,False,
7-E2-30degree__09_x768_y0.png,7-E2-30degree,09,7-E2-30degree__09,768,0,22.06,53.74,48.69,False,
7-E2-30degree__09_x768_y256.png,7-E2-30degree,09,7-E2-30degree__09,768,256,25.88,53.02,46.74,False,
7-E2-30degree__10_x0_y0.png,7-E2-30degree,10,7-E2-30degree__10,0,0,56.09,113.54,113.79,False,
7-E2-30degree__10_x0_y256.png,7-E2-30degree,10,7-E2-30degree__10,0,256,23.38,67.52,46.77,False,
7-E2-30degree__10_x256_y0.png,7-E2-30degree,10,7-E2-30degree__10,256,0,70.17,136.03,148.92,False,
7-E2-30degree__10_x256_y256.png,7-E2-30degree,10,7-E2-30degree__10,256,256,58.84,115.88,85.14,False,
7-E2-30degree__10_x512_y0.png,7-E2-30degree,10,7-E2-30degree__10,512,0,69.67,127.35,142.74,False,
7-E2-30degree__10_x512_y256.png,7-E2-30degree,10,7-E2-30degree__10,512,256,40.33,125.47,90.87,False,
7-E2-30degree__10_x768_y0.png,7-E2-30degree,10,7-E2-30degree__10,768,0,42.62,139.41,119.14,False,
7-E2-30degree__10_x768_y256.png,7-E2-30degree,10,7-E2-30degree__10,768,256,20.37,93.91,89.43,False,
7-E2-30degree__11_x0_y0.png,7-E2-30degree,11,7-E2-30degree__11,0,0,56.5,90.6,105.16,False,
7-E2-30degree__11_x0_y256.png,7-E2-30degree,11,7-E2-30degree__11,0,256,28.75,57.47,34.24,False,
7-E2-30degree__11_x256_y0.png,7-E2-30degree,11,7-E2-30degree__11,256,0,69.34,109.66,138.42,False,
7-E2-30degree__11_x256_y256.png,7-E2-30degree,11,7-E2-30degree__11,256,256,62.41,104.25,74.3,False,
7-E2-30degree__11_x512_y0.png,7-E2-30degree,11,7-E2-30degree__11,512,0,67.66,109.13,130.23,False,
7-E2-30degree__11_x512_y256.png,7-E2-30degree,11,7-E2-30degree__11,512,256,43.97,116.23,79.74,False,
7-E2-30degree__11_x768_y0.png,7-E2-30degree,11,7-E2-30degree__11,768,0,43.47,118.07,109.47,False,
7-E2-30degree__11_x768_y256.png,7-E2-30degree,11,7-E2-30degree__11,768,256,21.91,80.61,69.35,False,
7-E2-30degree__12_x0_y0.png,7-E2-30degree,12,7-E2-30degree__12,0,0,49.82,75.34,80.88,False,
7-E2-30degree__12_x0_y256.png,7-E2-30degree,12,7-E2-30degree__12,0,256,21.27,38.9,19.87,False,
7-E2-30degree__12_x256_y0.png,7-E2-30degree,12,7-E2-30degree__12,256,0,66.38,96.38,113.56,False,
7-E2-30degree__12_x256_y256.png,7-E2-30degree,12,7-E2-30degree__12,256,256,55.09,84.34,56.67,False,
7-E2-30degree__12_x512_y0.png,7-E2-30degree,12,7-E2-30degree__12,512,0,60.59,84.8,100.28,False,
7-E2-30degree__12_x512_y256.png,7-E2-30degree,12,7-E2-30degree__12,512,256,36.83,89.18,57.92,False,
7-E2-30degree__12_x768_y0.png,7-E2-30degree,12,7-E2-30degree__12,768,0,36.5,98.06,84.03,False,
7-E2-30degree__12_x768_y256.png,7-E2-30degree,12,7-E2-30degree__12,768,256,17.43,58.72,50.24,False,
7-E2-30degree__13_x0_y0.png,7-E2-30degree,13,7-E2-30degree__13,0,0,56.18,98.66,96.23,False,
7-E2-30degree__13_x0_y256.png,7-E2-30degree,13,7-E2-30degree__13,0,256,61.44,69.94,92.46,False,
7-E2-30degree__13_x256_y0.png,7-E2-30degree,13,7-E2-30degree__13,256,0,42.14,70.13,83.04,False,
7-E2-30degree__13_x256_y256.png,7-E2-30degree,13,7-E2-30degree__13,256,256,49.92,52.21,94.95,False,
7-E2-30degree__13_x512_y0.png,7-E2-30degree,13,7-E2-30degree__13,512,0,49.19,90.42,107.01,False,
7-E2-30degree__13_x512_y256.png,7-E2-30degree,13,7-E2-30degree__13,512,256,32.85,61.36,36.33,False,
7-E2-30degree__13_x768_y0.png,7-E2-30degree,13,7-E2-30degree__13,768,0,49.01,135.99,104.05,False,
7-E2-30degree__13_x768_y256.png,7-E2-30degree,13,7-E2-30degree__13,768,256,65.6,132.72,178.62,False,
7-E2-30degree__14_x0_y0.png,7-E2-30degree,14,7-E2-30degree__14,0,0,54.61,85.7,44.95,False,
7-E2-30degree__14_x0_y256.png,7-E2-30degree,14,7-E2-30degree__14,0,256,62.66,68.68,37.43,False,
7-E2-30degree__14_x256_y0.png,7-E2-30degree,14,7-E2-30degree__14,256,0,44.27,63.1,49.11,False,
7-E2-30degree__14_x256_y256.png,7-E2-30degree,14,7-E2-30degree__14,256,256,56.31,57.97,72.2,False,
7-E2-30degree__14_x512_y0.png,7-E2-30degree,14,7-E2-30degree__14,512,0,57.78,98.56,93.07,False,
7-E2-30degree__14_x512_y256.png,7-E2-30degree,14,7-E2-30degree__14,512,256,36.01,57.33,79.34,False,
7-E2-30degree__14_x768_y0.png,7-E2-30degree,14,7-E2-30degree__14,768,0,48.51,125.7,95.65,False,
7-E2-30degree__14_x768_y256.png,7-E2-30degree,14,7-E2-30degree__14,768,256,66.08,141.71,133.72,False,
7-E2__01_x0_y0.png,7-E2,01,7-E2__01,0,0,43.97,76.25,75.85,False,
7-E2__01_x0_y1024.png,7-E2,01,7-E2__01,0,1024,45.03,67.47,66.73,False,
7-E2__01_x0_y1280.png,7-E2,01,7-E2__01,0,1280,42.94,66.36,64.22,False,
7-E2__01_x0_y1536.png,7-E2,01,7-E2__01,0,1536,46.81,64.47,64.01,False,
7-E2__01_x0_y1792.png,7-E2,01,7-E2__01,0,1792,51.53,63.47,61.86,False,
7-E2__01_x0_y2048.png,7-E2,01,7-E2__01,0,2048,51.99,63.04,62.97,False,
7-E2__01_x0_y2304.png,7-E2,01,7-E2__01,0,2304,55.07,60.13,61.59,False,
7-E2__01_x0_y256.png,7-E2,01,7-E2__01,0,256,44.28,74.34,73.16,False,
7-E2__01_x0_y2560.png,7-E2,01,7-E2__01,0,2560,60.34,60.68,62.47,False,
7-E2__01_x0_y2816.png,7-E2,01,7-E2__01,0,2816,67.81,61.2,58.45,False,
7-E2__01_x0_y3072.png,7-E2,01,7-E2__01,0,3072,69.5,59.74,60.03,False,
7-E2__01_x0_y3328.png,7-E2,01,7-E2__01,0,3328,73.12,59.65,59.81,False,
7-E2__01_x0_y3584.png,7-E2,01,7-E2__01,0,3584,75.69,58.91,57.91,False,
7-E2__01_x0_y3840.png,7-E2,01,7-E2__01,0,3840,78.22,59.22,56.16,False,
7-E2__01_x0_y512.png,7-E2,01,7-E2__01,0,512,44.83,72.38,71.04,False,
7-E2__01_x0_y768.png,7-E2,01,7-E2__01,0,768,43.17,69.54,67.54,False,
7-E2__01_x1024_y0.png,7-E2,01,7-E2__01,1024,0,78.1,76.25,74.37,False,
7-E2__01_x1024_y1024.png,7-E2,01,7-E2__01,1024,1024,80.88,69.2,68.72,False,
7-E2__01_x1024_y1280.png,7-E2,01,7-E2__01,1024,1280,83.27,67.48,65.34,False,
7-E2__01_x1024_y1536.png,7-E2,01,7-E2__01,1024,1536,82.01,65.42,63.47,False,
7-E2__01_x1024_y1792.png,7-E2,01,7-E2__01,1024,1792,84.47,64.75,63.83,False,
7-E2__01_x1024_y2048.png,7-E2,01,7-E2__01,1024,2048,85.18,64.25,64.88,False,
7-E2__01_x1024_y2304.png,7-E2,01,7-E2__01,1024,2304,85.58,63.32,64.59,False,
7-E2__01_x1024_y256.png,7-E2,01,7-E2__01,1024,256,80.98,75.23,70.38,False,
7-E2__01_x1024_y2560.png,7-E2,01,7-E2__01,1024,2560,84.15,61.71,61.84,False,
7-E2__01_x1024_y2816.png,7-E2,01,7-E2__01,1024,2816,83.77,60.41,60.98,False,
7-E2__01_x1024_y3072.png,7-E2,01,7-E2__01,1024,3072,83.51,59.59,56.7,False,
7-E2__01_x1024_y3328.png,7-E2,01,7-E2__01,1024,3328,82.97,58.29,58.13,False,
7-E2__01_x1024_y3584.png,7-E2,01,7-E2__01,1024,3584,83.25,58.71,56.46,False,
7-E2__01_x1024_y3840.png,7-E2,01,7-E2__01,1024,3840,82.33,57.77,56.01,False,
7-E2__01_x1024_y512.png,7-E2,01,7-E2__01,1024,512,81.58,72.99,74.58,False,
7-E2__01_x1024_y768.png,7-E2,01,7-E2__01,1024,768,84.08,71.48,73.51,False,
7-E2__01_x1280_y0.png,7-E2,01,7-E2__01,1280,0,82.86,73.63,77.31,False,
7-E2__01_x1280_y1024.png,7-E2,01,7-E2__01,1280,1024,84.98,67.81,64.97,False,
7-E2__01_x1280_y1280.png,7-E2,01,7-E2__01,1280,1280,84.54,66.35,64.36,False,
7-E2__01_x1280_y1536.png,7-E2,01,7-E2__01,1280,1536,83.97,64.33,63.99,False,
7-E2__01_x1280_y1792.png,7-E2,01,7-E2__01,1280,1792,85.24,64.15,66.17,False,
7-E2__01_x1280_y2048.png,7-E2,01,7-E2__01,1280,2048,85.46,63.51,62.66,False,
7-E2__01_x1280_y2304.png,7-E2,01,7-E2__01,1280,2304,85.47,62.97,60.16,False,
7-E2__01_x1280_y256.png,7-E2,01,7-E2__01,1280,256,82.48,72.58,75.25,False,
7-E2__01_x1280_y2560.png,7-E2,01,7-E2__01,1280,2560,84.56,61.06,61.61,False,
